Symbol,Word_Embedding_Dim1,Word_Embedding_Dim2,Word_Embedding_Dim3,Word_Embedding_Dim4,Word_Embedding_Dim5,Basic Materials,Consumer Discretionary,Consumer Staples,Energy,Finance,Health Care,Industrials,Miscellaneous,Real Estate,Technology,Telecommunications,Utilities
AMSF,-0.15242536,0.061236024,0.017638326,0.05956471,-0.003358173,0,0,0,0,1,0,0,0,0,0,0,0
AMST,-0.0887413,-0.19492817,0.17113915,-0.10537939,-0.13396856,0,0,0,0,0,0,0,0,0,1,0,0
AMSWA,-0.19068357,0.13057855,-0.13859133,-0.15983024,0.024931788,0,0,0,0,0,0,0,0,0,1,0,0
AMT,-0.19463727,-0.11137662,0.07458253,-0.07009177,-0.19626744,0,0,0,0,0,0,0,0,1,0,0,0
AMTB,-0.14884706,0.17058723,-0.060398318,0.04823401,0.079257846,0,0,0,0,1,0,0,0,0,0,0,0
AMTX,0.075252034,0.17114326,-0.12204182,0.1840904,0.011080384,0,0,0,1,0,0,0,0,0,0,0,0
AMWD,0.173192,-0.032638095,-0.109524466,-0.057419755,0.009924459,0,1,0,0,0,0,0,0,0,0,0,0
AMWL,0.06428816,-0.16601011,-0.00344162,0.13444631,-0.08806851,0,0,0,0,0,0,0,0,0,1,0,0
AMX,-0.1686964,0.12362607,0.10320842,-0.15817916,0.1847332,0,0,0,0,0,0,0,0,0,0,1,0
AMZN,-0.05786538,-0.003478599,-0.00013032,0.081783295,0.047338773,0,1,0,0,0,0,0,0,0,0,0,0
AN,0.07227349,0.06464784,0.12712637,-0.012355661,0.11697004,0,1,0,0,0,0,0,0,0,0,0,0
ANAB,0.062277626,0.17594883,-0.05185964,0.1845042,-0.039713383,0,0,0,0,0,1,0,0,0,0,0,0
ANDE,-0.06520536,-0.11108355,0.064819835,-0.08294368,0.05225859,0,0,1,0,0,0,0,0,0,0,0,0
ANEB,-0.0298208,0.1160119,0.13343863,0.005021143,-0.11098921,0,0,0,0,0,1,0,0,0,0,0,0
ANF,-0.16464391,-0.07453325,-0.10052385,0.121287346,-0.17663427,0,1,0,0,0,0,0,0,0,0,0,0
ANGI,-0.13953134,0.19527057,-0.00930283,-0.069232225,-0.038442947,0,0,0,0,0,0,0,0,0,1,0,0
ANGO,-0.16849168,-0.0240587,0.08498235,0.07423687,0.19426692,0,0,0,0,0,1,0,0,0,0,0,0
ANIK,0.11134417,0.05790186,-0.033887457,-0.19384834,-0.09060373,0,0,0,0,0,1,0,0,0,0,0,0
ANIP,-0.18402323,0.1042629,0.11801095,-0.025426174,-0.086808205,0,0,0,0,0,1,0,0,0,0,0,0
ANIX,0.08515451,0.15154512,-0.014549708,-0.086287424,0.18977681,0,0,0,0,0,1,0,0,0,0,0,0
ANNX,0.017939996,-0.04515333,0.06418445,0.109222315,-0.027799081,0,0,0,0,0,1,0,0,0,0,0,0
ANSS,-0.12876837,-0.078035474,-0.038377356,0.007480669,0.1682928,0,0,0,0,0,0,0,0,0,1,0,0
ANTX,0.14617273,-0.086591884,-0.04545045,0.020624518,-0.04163494,0,0,0,0,0,1,0,0,0,0,0,0
ANVS,-0.13695005,0.004522371,-0.18801813,-0.010187984,0.12540579,0,0,0,0,0,1,0,0,0,0,0,0
AOD,0.15249328,0.01099019,0.018806482,0.07703648,0.12795404,0,0,0,0,1,0,0,0,0,0,0,0
AON,0.002325988,0.06739771,-0.16127904,0.12516212,-0.016438078,0,0,0,0,1,0,0,0,0,0,0,0
AORT,0.081949376,-0.10593884,0.012137985,-0.15808573,-0.050252866,0,0,0,0,0,1,0,0,0,0,0,0
AOS,-0.028291274,-0.14265998,0.093897894,0.12411652,0.1033416,0,0,0,0,0,0,1,0,0,0,0,0
AP,-0.03997338,0.1486843,-0.14660168,0.018285085,-0.12307439,0,0,0,0,0,0,1,0,0,0,0,0
APA,0.17991602,0.048032355,0.09702027,-0.07557447,-0.18475333,0,0,0,1,0,0,0,0,0,0,0,0
APAM,0.00634377,0.08484874,0.009267163,0.13592263,0.16984765,0,0,0,0,1,0,0,0,0,0,0,0
APCX,0.004857135,-0.14301679,0.13714015,0.065326095,-0.006669688,0,0,0,0,0,0,0,0,0,1,0,0
APD,0.1397566,0.13217306,0.171572,-0.031374954,-0.09809105,0,0,0,0,0,0,1,0,0,0,0,0
APDN,-0.10928249,-0.18427226,0.031261135,0.19475687,-0.16542466,0,0,0,0,0,1,0,0,0,0,0,0
APEI,-0.057201624,0.08699103,0.009211374,0.1658397,-0.012960434,0,1,0,0,0,0,0,0,0,0,0,0
APH,0.0610512,-0.17176142,0.043251563,-0.18314382,0.18364072,0,0,0,0,0,0,0,0,0,1,0,0
APLD,0.1811715,-0.1425586,-0.19200805,0.12642887,-0.03256557,0,0,0,0,1,0,0,0,0,0,0,0
APLE,0.05672481,-0.035075713,-0.11726928,-0.19922812,-0.13777475,0,0,0,0,0,0,0,0,1,0,0,0
APLS,-0.15539148,0.1266859,-0.15204835,0.03264749,0.199616,0,0,0,0,0,1,0,0,0,0,0,0
APLT,-0.14398834,-0.051748704,0.13716014,-0.11852427,-0.134653,0,0,0,0,0,1,0,0,0,0,0,0
APP,-0.09704499,-0.13383606,0.04804504,0.06768956,-0.013183069,0,0,0,0,0,0,0,0,0,1,0,0
APPF,0.021912884,-0.070350334,-0.088780686,0.025522351,-0.19796216,0,0,0,0,0,0,0,0,0,1,0,0
APPN,0.070363976,-0.19677773,-0.062515974,-0.111799404,0.17970112,0,0,0,0,0,0,0,0,0,1,0,0
APPS,-0.19363745,-0.012013865,0.124017954,-0.1887122,0.15499148,0,0,0,0,0,0,0,0,0,1,0,0
APRE,-0.024985481,0.06884675,0.08249764,-0.02623732,-0.16742301,0,0,0,0,0,1,0,0,0,0,0,0
APTO,-0.09474702,-0.112044,-0.04832368,0.12171674,-0.14215985,0,0,0,0,0,1,0,0,0,0,0,0
APVO,-0.053302765,0.13846251,-0.04361577,-0.02256546,0.04154582,0,0,0,0,0,1,0,0,0,0,0,0
APXI,0.011599541,-0.030393172,0.002546453,-0.08892083,0.17514792,0,0,0,0,1,0,0,0,0,0,0,0
APXIU,0.08217971,0.006232762,-0.10549297,-0.17069939,-0.08667767,0,0,0,0,1,0,0,0,0,0,0,0
APYX,0.15568283,0.003337645,-0.050367616,0.09292762,0.055033017,0,0,0,0,0,1,0,0,0,0,0,0
AQMS,-0.13956277,0.024776364,0.19608128,-0.06848578,-0.022670364,0,0,0,0,0,0,0,0,0,0,0,1
AQST,0.115570426,0.063538454,0.19904414,-0.14640912,0.016016126,0,0,0,0,0,1,0,0,0,0,0,0
AQU,0.13495338,-0.15665853,-0.16768587,0.026899647,0.15283108,0,0,0,0,0,0,1,0,0,0,0,0
AQUNU,-0.09931576,0.15017383,0.002390194,0.08933847,-0.15967545,0,0,0,0,0,0,1,0,0,0,0,0
ARAY,-0.13024338,0.045442153,0.13185553,-0.08871315,0.09751139,0,0,0,0,0,1,0,0,0,0,0,0
ARC,0.08400037,-0.11282186,0.086452365,0.044796634,0.15003994,0,1,0,0,0,0,0,0,0,0,0,0
ARCB,-0.039816976,0.12781116,-0.122294426,0.06156216,0.07202065,0,0,0,0,0,0,1,0,0,0,0,0
ARCC,-0.14872718,-0.095492646,0.17223771,0.17395806,0.002289868,0,0,0,0,1,0,0,0,0,0,0,0
ARCH,-0.097872235,-0.012346625,-0.120074585,0.060324885,-0.098551035,0,0,0,1,0,0,0,0,0,0,0,0
ARCO,-0.0866138,-0.13644445,0.029538106,0.19700404,-0.12667274,0,1,0,0,0,0,0,0,0,0,0,0
ARDC,0.17077772,0.017176677,-0.06461501,-0.07181807,0.1351463,0,0,0,0,1,0,0,0,0,0,0,0
ARDS,-0.15969542,0.09728923,0.03687148,-0.15476675,-0.09713981,0,0,0,0,0,1,0,0,0,0,0,0
ARDX,-0.14140756,0.118904874,0.062368847,0.18791747,0.16460426,0,0,0,0,0,1,0,0,0,0,0,0
ARE,-0.19527638,-0.06996603,-0.10082121,0.07243407,0.16560802,0,0,0,0,0,0,0,0,1,0,0,0
AREB,-0.12141931,-0.06544757,0.07539745,-0.13718982,0.009762025,0,1,0,0,0,0,0,0,0,0,0,0
ARHS,-0.14082125,-0.012593341,0.16535243,0.11824238,0.007151413,0,1,0,0,0,0,0,0,0,0,0,0
ARI,0.17202148,-0.13856885,-0.16250777,0.110675454,-0.12484674,0,0,0,0,0,0,0,0,1,0,0,0
ARKO,0.12595037,0.1960675,-0.13254206,0.06557746,-0.08655956,0,0,0,1,0,0,0,0,0,0,0,0
ARKR,0.06675379,0.059509944,-0.08028569,0.18716268,0.03717804,0,1,0,0,0,0,0,0,0,0,0,0
ARL,-0.13771379,0.19465037,0.13334592,-0.11100712,-0.14766142,0,0,0,0,0,0,0,0,1,0,0,0
ARLO,-0.16564552,0.16571143,-0.10214915,0.06262541,-0.19552532,0,0,0,0,0,0,0,0,0,1,0,0
ARLP,0.11484625,-0.011283398,0.09511707,-0.071366385,0.08471282,0,0,0,1,0,0,0,0,0,0,0,0
ARMP,0.025254201,0.08722577,0.15276286,0.16988297,0.066733316,0,0,0,0,0,1,0,0,0,0,0,0
AROC,0.005754161,0.03771775,0.030923653,-0.11694515,0.16529174,0,0,0,1,0,0,0,0,0,0,0,0
AROW,0.03525853,-0.010017443,-0.053926133,-0.06303742,0.0789129,0,0,0,0,1,0,0,0,0,0,0,0
ARQT,-0.13228706,0.03591597,-0.09786029,0.07360003,-0.035294794,0,0,0,0,0,1,0,0,0,0,0,0
ARR,-0.13558173,-0.1516814,0.069657706,0.041526627,-0.17600366,0,0,0,0,0,0,0,0,1,0,0,0
ARRY,0.11125555,0.199756,0.021863246,-0.19700682,0.14945245,0,0,0,0,0,0,0,0,0,1,0,0
ARTL,0.1417571,0.15094677,-0.18621162,-0.08884952,0.08354483,0,0,0,0,0,1,0,0,0,0,0,0
ARTNA,-0.06790044,-0.13800594,0.12892799,-0.10235238,-0.09790416,0,0,0,0,0,0,0,0,0,0,0,1
ARTW,0.013354969,-0.13904181,0.06940548,-0.15273881,-0.017501092,0,0,0,0,0,0,1,0,0,0,0,0
ARVN,0.04505117,0.08175874,0.14892657,-0.14032634,0.006698298,0,0,0,0,0,1,0,0,0,0,0,0
ARW,-0.17695959,-0.036972474,0.16914573,-0.042656876,0.027124548,0,0,0,0,0,0,0,0,0,1,0,0
ARWR,-0.16019616,0.0872397,0.042500235,-0.1229794,-0.17345889,0,0,0,0,0,1,0,0,0,0,0,0
ARYD,0.09775486,-0.032689095,-0.14985843,-0.070237756,0.015449191,0,0,0,0,0,1,0,0,0,0,0,0
ASA,0.09819543,-0.10348263,-0.001021671,-0.17571715,0.18539798,0,0,0,0,0,0,1,0,0,0,0,0
ASB,-0.012351131,0.115962386,-0.048815034,-0.17421703,-0.05099702,0,0,0,0,1,0,0,0,0,0,0,0
ASBA,-0.17158516,-0.021587323,0.16556981,-0.03611958,0.060497403,0,0,0,0,1,0,0,0,0,0,0,0
ASG,-0.102209665,-0.13417056,0.1531237,-0.07218804,-0.050431274,0,0,0,0,1,0,0,0,0,0,0,0
ASGN,-0.10781684,0.039111733,0.12094488,-0.023239588,-0.14450869,0,0,0,0,0,0,0,0,0,1,0,0
ASH,-0.13933453,0.13751101,-0.11377172,0.001737738,-0.09204028,0,0,0,0,0,0,1,0,0,0,0,0
ASIX,0.14597495,-0.001786089,-0.015493726,0.046938825,-0.120886944,0,0,0,0,0,0,1,0,0,0,0,0
ASLE,0.05937927,-0.18977156,0.11313524,0.04295032,0.04584248,0,1,0,0,0,0,0,0,0,0,0,0
ASMB,-0.11733711,0.15462315,-0.004851818,-0.16098213,0.12998836,0,0,0,0,0,1,0,0,0,0,0,0
ASNS,0.05701034,0.07227671,0.16746584,0.11568685,-0.10053015,0,0,0,0,0,0,0,0,0,0,1,0
ASO,-0.115753815,0.19016173,-0.12962988,-0.01560769,-0.07415464,0,1,0,0,0,0,0,0,0,0,0,0
ASPI,0.10588968,-0.022008562,-0.021046376,-0.044381358,0.09980597,0,0,0,0,0,0,1,0,0,0,0,0
ASPN,0.15916058,-0.048112273,-0.10564053,0.16971214,0.06919513,0,0,0,0,0,0,1,0,0,0,0,0
ASPU,-0.19800603,-0.07934837,-0.12627602,0.03077047,0.054216504,0,1,0,0,0,0,0,0,0,0,0,0
ASR,-0.1484532,0.08243942,0.08703065,0.047114372,0.16458257,0,1,0,0,0,0,0,0,0,0,0,0
ASRT,-0.09844358,-0.046911072,-0.10795875,-0.14005089,0.19414583,0,0,0,0,0,1,0,0,0,0,0,0
ASRV,0.14387211,-0.19817284,0.04096677,0.056220412,-0.048804544,0,0,0,0,1,0,0,0,0,0,0,0
ASST,0.041797996,0.11634605,0.17122276,0.12875228,-0.14391208,0,1,0,0,0,0,0,0,0,0,0,0
ASTC,-0.034037493,-0.14348431,-0.044204187,-0.09322655,0.13990512,0,0,0,0,0,0,1,0,0,0,0,0
ASTE,-0.010302973,-0.15491378,0.028292228,-0.12999158,-0.074338056,0,0,0,0,0,0,1,0,0,0,0,0
ASTI,-0.040612627,-0.042699955,-0.059777666,0.09693305,0.037060954,0,0,0,0,0,0,0,0,0,1,0,0
ASTS,-0.16337606,0.03290882,-0.06953494,-0.025689054,-0.1061311,0,1,0,0,0,0,0,0,0,0,0,0
ASUR,0.1505197,0.0835778,0.1077352,0.17925906,-0.10049188,0,0,0,0,0,0,0,0,0,1,0,0
ASXC,0.10482919,-0.020469094,0.079276085,0.011330605,-0.0885576,0,0,0,0,0,1,0,0,0,0,0,0
ASYS,-0.096762106,-0.08282566,-0.0730181,0.15572074,-0.004589462,0,0,0,0,0,0,0,0,0,1,0,0
ATEC,-0.15569988,-0.0672821,-0.16819778,0.103263095,0.100334525,0,0,0,0,0,1,0,0,0,0,0,0
ATEX,-0.041333653,0.109767124,0.06281412,0.035994075,0.013652897,0,1,0,0,0,0,0,0,0,0,0,0
ATGE,-0.10205813,-0.08769353,0.098269984,-0.17207518,-0.16620764,0,1,0,0,0,0,0,0,0,0,0,0
ATHA,0.047678135,0.13168845,0.056077886,0.037638377,-0.013056827,0,0,0,0,0,1,0,0,0,0,0,0
ATI,-0.11596515,0.14174962,0.19169728,0.10115595,-0.16076808,0,0,0,0,0,0,1,0,0,0,0,0
ATKR,-0.18010381,-0.010845137,0.129864,0.06204555,-0.14688829,0,0,0,0,0,0,0,0,0,1,0,0
ATLC,-0.076182604,0.16552925,0.019581795,0.14680561,0.0252043,0,0,0,0,1,0,0,0,0,0,0,0
ATLCL,0.019555021,0.17263207,-0.13586476,-0.11768277,0.044162918,0,0,0,0,1,0,0,0,0,0,0,0
ATLCP,-0.14030893,-0.02898879,0.1988276,-0.007118702,-0.048349977,0,0,0,0,1,0,0,0,0,0,0,0
ATLO,-0.15025099,-0.046419285,-0.02500906,0.17249732,-0.07709165,0,0,0,0,1,0,0,0,0,0,0,0
ATLX,-0.118394755,0.14739601,0.049228597,0.025028277,-0.03196659,1,0,0,0,0,0,0,0,0,0,0,0
ATNF,-0.19124892,-0.18201432,-0.11958408,0.14929597,-0.11684692,0,0,0,0,0,1,0,0,0,0,0,0
ATNI,0.09241195,0.11891065,-0.12647676,0.16141231,-0.13369885,0,0,0,0,0,0,0,0,0,0,1,0
ATNM,-0.088996574,-0.10209398,0.05596886,-0.06848805,0.028580904,0,0,0,0,0,1,0,0,0,0,0,0
ATO,-0.17547838,-0.019535542,0.03834317,0.043045305,-0.15239036,0,0,0,0,0,0,0,0,0,0,0,1
ATOM,-0.065225504,0.19929138,-0.19615117,-0.003014851,0.04350712,0,0,0,0,0,0,0,0,0,1,0,0
ATOS,-0.05868418,0.013591504,0.07179408,0.10127528,0.108158134,0,0,0,0,0,1,0,0,0,0,0,0
ATR,-0.16731003,0.031865884,0.011115002,0.05070641,0.1401047,0,0,0,0,0,1,0,0,0,0,0,0
ATRA,0.09593244,-0.11043298,0.19537894,0.123243235,0.13863929,0,0,0,0,0,1,0,0,0,0,0,0
ATRC,0.015600395,0.13434517,0.083834626,-0.16994424,-0.016288972,0,0,0,0,0,1,0,0,0,0,0,0
ATRI,0.015667295,0.031354737,0.17398313,-0.018448234,-0.045834325,0,0,0,0,0,1,0,0,0,0,0,0
ATRO,0.10471277,0.07675402,-0.10448935,0.074739814,0.085388824,0,0,0,0,0,0,1,0,0,0,0,0
ATSG,0.05511601,-0.11178718,-0.059435677,-0.07429631,-0.11334665,0,1,0,0,0,0,0,0,0,0,0,0
ATUS,-0.009664536,-0.15322113,0.11489351,-0.15867087,-0.16298442,0,0,0,0,0,0,0,0,0,0,1,0
ATXI,0.005619264,-0.15940265,-0.09610312,0.011078882,-0.14591148,0,0,0,0,0,1,0,0,0,0,0,0
ATXS,0.040911842,-0.05810988,0.062414955,0.059438705,0.0218884,0,0,0,0,0,1,0,0,0,0,0,0
AUB,0.15496914,-0.13832541,-0.18044987,-0.11225698,0.101636216,0,0,0,0,1,0,0,0,0,0,0,0
AUBN,-0.086287305,-0.13528702,-0.080186054,0.11980502,-0.11247108,0,0,0,0,1,0,0,0,0,0,0,0
AUGX,0.037356902,-0.015985012,0.11976297,-0.12739077,-0.17715879,0,0,0,0,0,0,0,0,0,1,0,0
AUID,0.011850094,-0.09724207,0.08267836,-0.16268559,0.030117964,0,0,0,0,0,0,0,0,0,1,0,0
AULT,0.19593355,-0.16275628,-0.07927217,0.13776343,0.013425827,0,0,0,0,0,0,1,0,0,0,0,0
AUMN,-0.13000889,-0.114748076,0.1059248,0.14435801,-0.055773973,1,0,0,0,0,0,0,0,0,0,0,0
AUPH,-0.010466886,0.11310454,-0.12922904,-0.11749084,0.10977278,0,0,0,0,0,1,0,0,0,0,0,0
AUR,-0.12533517,0.10832465,-0.001189685,0.19601361,-0.1868256,0,0,0,0,0,0,0,0,0,1,0,0
AURA,0.022016907,-0.18643475,-0.06636248,0.02088945,-0.09118195,0,0,0,0,0,1,0,0,0,0,0,0
AUUD,0.17838183,-0.109881066,-0.18596776,0.08960488,0.013011289,0,0,0,0,0,0,0,0,0,1,0,0
AVA,-0.037694763,0.11900687,0.16248393,0.14787371,0.003467417,0,0,0,0,0,0,0,0,0,0,0,1
AVAH,0.07937141,0.010266447,0.069661215,0.026834821,0.010037279,0,0,0,0,0,1,0,0,0,0,0,0
AVAV,-0.02527671,0.061114885,0.10043967,0.16764386,0.045291424,0,0,0,0,0,0,1,0,0,0,0,0
AVB,-0.1597912,0.034991432,-0.07369423,-0.18927474,-0.17101803,0,0,0,0,0,0,0,0,1,0,0,0
AVD,0.036520816,0.17792206,0.002228546,-0.021893835,-0.16453579,0,0,0,0,0,0,1,0,0,0,0,0
AVDX,0.070137784,-0.17781158,0.13644803,0.12656228,0.19640009,0,0,0,0,0,0,0,0,0,1,0,0
AVGO,0.07740216,-0.03260226,-0.18402143,-0.022344422,-0.18868308,0,0,0,0,0,0,0,0,0,1,0,0
AVGR,-0.00953033,0.02346971,0.008545781,-0.08698626,0.106627986,0,0,0,0,0,1,0,0,0,0,0,0
AVHI,0.03869052,-0.098086,-0.026158333,-0.15659757,0.16932502,0,0,0,0,0,0,1,0,0,0,0,0
AVIR,0.19199634,-0.03422911,0.07363732,0.010113264,-0.11412831,0,0,0,0,0,1,0,0,0,0,0,0
AVK,0.093252875,-0.1646245,-0.04322319,0.18980034,-0.03853569,0,0,0,0,1,0,0,0,0,0,0,0
AVNS,0.04706409,0.05818317,0.04411597,0.017640973,0.19467926,0,0,0,0,0,1,0,0,0,0,0,0
AVNT,-0.122544125,-0.1413813,0.15346627,0.1925106,0.02785554,0,0,0,0,0,0,1,0,0,0,0,0
AVNW,0.17654674,-0.0408263,-0.15667677,0.08283214,-0.14925651,0,0,0,0,0,0,0,0,0,0,1,0
AVO,-0.0676132,-0.11127069,-0.03624759,-0.19030826,-0.002971554,0,1,0,0,0,0,0,0,0,0,0,0
AVPT,0.019869352,-0.0764431,-0.06837006,-0.012177944,0.019359088,0,0,0,0,0,0,0,0,0,1,0,0
AVRO,-0.15005115,-0.13525227,-0.122110344,-0.16257346,-0.07414603,0,0,0,0,0,1,0,0,0,0,0,0
AVT,-0.039477468,-0.06781628,0.011615753,0.014826775,-0.199604,0,0,0,0,0,0,0,0,0,1,0,0
AVTE,0.15232532,-0.113282345,-0.15223925,-0.09017191,-0.14234364,0,0,0,0,0,1,0,0,0,0,0,0
AVTX,-0.19189556,-0.026696611,-0.100180745,0.16887204,-0.15260592,0,0,0,0,0,1,0,0,0,0,0,0
AVXL,0.10004964,0.04858334,0.15621527,-0.016905928,-0.19326362,0,0,0,0,0,1,0,0,0,0,0,0
AVY,0.02277348,-0.08008673,0.17228445,-0.11021419,-0.18551108,0,0,0,0,0,0,1,0,0,0,0,0
AWF,0.13396454,-0.15045726,0.1370771,-0.035823416,0.06054027,0,0,0,0,1,0,0,0,0,0,0,0
AWH,-0.07291107,0.009412885,-0.15829992,-0.03404353,-0.034059215,0,0,0,0,0,1,0,0,0,0,0,0
AWK,-0.027327586,-0.12007222,0.09911587,-0.19735177,-0.016841054,0,0,0,0,0,0,0,0,0,0,0,1
AWP,0.10121994,-0.084876396,0.069967315,0.071658134,0.04387064,0,0,0,0,1,0,0,0,0,0,0,0
AWR,-0.09053371,0.17581792,-0.014586282,0.06434727,0.1828969,0,0,0,0,0,0,0,0,0,0,0,1
AWRE,0.12601793,-0.035332013,-0.071665265,0.014461303,0.10321448,0,0,0,0,0,0,0,0,0,1,0,0
AWX,0.04919088,-0.04790578,-0.089101814,-0.02747271,-0.07525661,0,0,0,0,0,0,0,0,0,0,0,1
AX,-0.17431648,-0.16982941,0.10700295,0.08758359,-0.04941223,0,0,0,0,1,0,0,0,0,0,0,0
AXDX,-0.051761627,0.03512876,0.15439133,-0.1069788,0.034955215,0,0,0,0,0,1,0,0,0,0,0,0
AXGN,-0.02470467,0.10345535,-0.1018575,0.10337374,-0.1162291,0,0,0,0,0,1,0,0,0,0,0,0
AXL,-0.123933434,0.11477645,-0.04771123,-0.026800727,0.01755941,0,1,0,0,0,0,0,0,0,0,0,0
AXNX,-0.09181199,0.009122896,-0.051315498,0.04450798,-0.18173508,0,0,0,0,0,1,0,0,0,0,0,0
AXON,-0.058722854,0.057267,0.18130143,0.05993097,-0.002291512,0,1,0,0,0,0,0,0,0,0,0,0
AXP,-0.014880443,-0.11913624,0.13056421,0.10332098,0.07353785,0,0,0,0,1,0,0,0,0,0,0,0
AXR,-0.14825344,-0.11121841,0.1441905,-0.019513894,0.018651819,0,0,0,0,0,0,0,0,1,0,0,0
AXSM,-0.11200263,0.13224685,0.12500653,0.008827138,0.094541624,0,0,0,0,0,1,0,0,0,0,0,0
AXTA,0.1715296,0.09562983,-0.17724928,-0.013915014,-0.10194075,0,1,0,0,0,0,0,0,0,0,0,0
AXTI,-0.1783783,0.15140983,0.1823442,0.1896569,0.19230297,0,0,0,0,0,0,0,0,0,1,0,0
AYI,-0.12722282,-0.14282402,0.09265079,-0.17370567,-0.020616699,0,1,0,0,0,0,0,0,0,0,0,0
AYTU,-0.07331836,-0.19349715,0.0124825,0.18560548,-0.17234072,0,0,0,0,0,1,0,0,0,0,0,0
AZPN,0.12630543,0.01567154,0.08942373,-0.16138041,0.14763674,0,0,0,0,0,0,0,0,0,1,0,0
AZTA,0.16766396,0.11467664,-0.08003006,-0.14718863,-0.15406613,0,0,0,0,0,1,0,0,0,0,0,0
AZUL,-0.06929431,-0.19501373,0.1890399,-0.02638576,0.11897864,0,1,0,0,0,0,0,0,0,0,0,0
AZZ,-0.15928562,-0.16123727,-0.16577694,0.11663127,-0.07551076,0,0,0,0,0,0,1,0,0,0,0,0
B,-0.005797052,-0.17441098,-0.12302067,0.094984174,0.14722157,0,0,0,0,0,0,1,0,0,0,0,0
BA,0.018421626,0.11439872,0.046655558,-0.025423717,-0.08324225,0,0,0,0,0,0,1,0,0,0,0,0
BAC,-0.15353799,0.17335534,0.12236674,0.1747626,0.01232152,0,0,0,0,1,0,0,0,0,0,0,0
BACK,-0.18979938,-0.011486769,0.03984754,-0.07173078,-0.1713742,0,0,0,0,0,1,0,0,0,0,0,0
BAFN,-0.06575994,-0.1810545,0.16888411,-0.1752458,-0.11763904,0,0,0,0,1,0,0,0,0,0,0,0
BAH,-0.09762438,0.14822118,0.19976357,-0.16603358,0.08747585,0,1,0,0,0,0,0,0,0,0,0,0
BAK,-0.14575103,0.1770037,-0.00995667,-0.07233043,-0.021575619,0,0,0,0,0,0,1,0,0,0,0,0
BALL,-0.001208186,0.14473084,-0.008310962,-0.14708439,-0.18940838,0,0,0,0,0,0,1,0,0,0,0,0
BANC,-0.1959608,0.18651874,-0.051962614,0.10251768,0.18268159,0,0,0,0,1,0,0,0,0,0,0,0
BAND,0.03161063,0.01822238,-0.003373694,-0.104826115,-0.005207181,0,0,0,0,0,0,0,0,0,1,0,0
BANF,-0.014767647,-0.058902074,0.048067737,0.08818364,0.09149313,0,0,0,0,1,0,0,0,0,0,0,0
BANFP,-0.03157804,-0.18478182,-0.16393122,-0.14696197,-0.026650453,0,0,0,0,1,0,0,0,0,0,0,0
BANR,-0.089746,-0.15899439,-0.16230807,-0.13595155,-0.12370916,0,0,0,0,1,0,0,0,0,0,0,0
BANX,0.15282083,0.022487378,-0.08146157,-0.06178522,-0.08732738,0,0,0,0,1,0,0,0,0,0,0,0
BASE,0.054122854,0.06585608,-0.01019373,-0.18655603,-0.18625756,0,0,0,0,0,0,0,0,0,1,0,0
BATRA,0.013343429,-0.14316678,-0.070469216,0.18165627,-0.15789697,0,1,0,0,0,0,0,0,0,0,0,0
BATRK,0.0220196,0.12792444,-0.12816516,-0.006612563,-0.0334419,0,1,0,0,0,0,0,0,0,0,0,0
BAX,0.056664158,0.07604742,0.08397055,0.027494121,0.08164754,0,0,0,0,0,1,0,0,0,0,0,0
BBAR,0.17531352,0.18387249,-0.074937224,0.037904978,-0.13068302,0,0,0,0,1,0,0,0,0,0,0,0
BBCP,0.10536452,-0.062168382,0.18061686,-0.06999166,-0.14392813,0,1,0,0,0,0,0,0,0,0,0,0
BBD,-0.17445962,-0.10876825,-0.000253034,-0.12448845,0.19139138,0,0,0,0,1,0,0,0,0,0,0,0
BBDC,-0.17128918,-0.1942302,-0.009166861,0.13605115,-0.06452177,0,0,0,0,1,0,0,0,0,0,0,0
BBDO,-0.19822009,-0.16827326,-0.13658759,0.07844653,-0.08081977,0,0,0,0,1,0,0,0,0,0,0,0
BBGI,-0.07650061,-0.09044848,0.026126599,-0.12203135,-0.18280998,0,1,0,0,0,0,0,0,0,0,0,0
BBIG,-0.08962791,0.121600464,-0.16486605,-0.159426,0.12393548,0,1,0,0,0,0,0,0,0,0,0,0
BBIO,-0.09163187,0.17936221,-0.004409814,0.06990866,-0.18507591,0,0,0,0,0,1,0,0,0,0,0,0
BBLG,-0.15130612,0.1885436,0.004745483,0.021205187,-0.03453331,0,0,0,0,0,1,0,0,0,0,0,0
BBLGW,0.12076273,0.044963457,0.15176935,-0.07929096,-0.010970617,0,0,0,0,0,1,0,0,0,0,0,0
BBN,0.08307235,-0.14328997,0.12053957,0.020121504,0.041722916,0,0,0,0,1,0,0,0,0,0,0,0
BBSI,0.13539024,0.055492353,-0.1878361,0.051390648,-0.14531651,0,1,0,0,0,0,0,0,0,0,0,0
BBW,-0.11987362,0.13874967,0.17266679,-0.037399124,-0.16300908,0,1,0,0,0,0,0,0,0,0,0,0
BBWI,-0.19904518,0.15708241,0.011155963,-0.18547773,0.14719677,0,0,0,0,0,0,0,1,0,0,0,0
BBY,0.12655322,0.1250031,-0.03508513,0.006359553,-0.0524065,0,1,0,0,0,0,0,0,0,0,0,0
BC,0.009369517,-0.000858641,0.16287895,-0.1800426,0.15119633,0,1,0,0,0,0,0,0,0,0,0,0
